TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001991,AC00206,0.47681847953115764,2023-07-03 16:15:11,Debit,Seattle,D000619,19.228.76.177,M082,Online,-0.9883308263892461,Student,-0.3973766720045019,-0.20336697570787826,1,2024-11-04 08:10:00
TX001992,AC00329,-0.13271544230341673,2023-06-09 16:31:56,Debit,Austin,D000433,162.151.179.167,M045,Online,1.5353604465767818,Retired,2.4256333260975556,-0.20336697570787826,0,2024-11-04 08:07:31
TX001993,AC00338,1.4718875056111074,2023-02-13 17:13:49,Debit,Omaha,D000386,69.160.14.157,M035,Online,0.6941300222547726,Retired,0.37895107747356394,-0.20336697570787826,2,2024-11-04 08:06:49
TX001994,AC00409,0.9301788856647295,2023-04-25 18:47:16,Debit,Houston,D000283,189.248.139.91,M075,ATM,1.5353604465767818,Retired,-0.2703412220899093,-0.20336697570787826,2,2024-11-04 08:08:39
TX001996,AC00460,2.4104411762403752,2023-05-22 17:45:50,Debit,Boston,D000032,125.89.163.224,M050,Online,-0.8761667698129781,Engineer,-1.1313592715110368,-0.20336697570787826,2,2024-11-04 08:12:15
TX001997,AC00373,-0.9760799284783427,2023-01-09 16:49:07,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,1.6475245031530499,Retired,2.397403226116535,-0.20336697570787826,2,2024-11-04 08:10:20
TX001998,AC00021,2.903919234327077,2023-07-14 17:44:23,Credit,Omaha,D000493,219.98.242.240,M028,Branch,0.9184581354073084,Retired,-1.0184388715869546,-0.20336697570787826,2,2024-11-04 08:11:26
TX001999,AC00235,-0.8139248605581078,2023-09-20 18:18:00,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,-0.9883308263892461,Engineer,0.12488017764437878,-0.20336697570787826,0,2024-11-04 08:06:27
TX002000,AC00261,-0.929740087147735,2023-06-09 17:14:26,Debit,New York,D000044,208.142.57.37,M065,Online,0.5258839373903706,Engineer,-1.3713151213497117,-0.20336697570787826,0,2024-11-04 08:08:22
TX002001,AC00456,-1.0115223442141412,2023-04-17 16:27:27,Debit,San Jose,D000058,72.192.101.196,M025,ATM,-0.8761667698129781,Doctor,-1.2442796714351192,-0.20336697570787826,0,2024-11-04 08:08:51
TX002002,AC00332,0.4576362603453423,2023-04-21 16:25:49,Credit,Austin,D000301,111.226.226.202,M051,Branch,1.5914424748649159,Retired,0.12488017764437878,-0.20336697570787826,2,2024-11-04 08:07:30
TX002003,AC00245,-0.41096075070841614,2023-12-15 16:16:30,Debit,Houston,D000630,16.250.113.156,M076,Branch,0.5819659656785047,Engineer,-0.7502529217672591,-0.20336697570787826,0,2024-11-04 08:12:21
TX002004,AC00388,-0.16960168098868542,2023-05-24 16:12:18,Debit,Denver,D000334,80.75.92.66,M091,ATM,-1.4930690809824516,Student,-0.9055184716628722,-0.20336697570787826,1,2024-11-04 08:06:33
TX002005,AC00008,-0.7629441597470608,2023-11-21 16:45:29,Debit,San Francisco,D000539,100.128.70.210,M060,ATM,-1.212658939541782,Student,-0.29857132207092985,-0.20336697570787826,1,2024-11-04 08:12:04
TX002006,AC00066,0.1689748006620237,2023-01-30 18:49:52,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,1.36711436171238,Doctor,1.8328012264961235,-0.20336697570787826,0,2024-11-04 08:08:01
TX002008,AC00352,0.09585548129243718,2023-07-20 16:58:39,Debit,Washington,D000232,141.241.241.128,M086,ATM,-1.4369870526943178,Student,2.2139075762399014,-0.20336697570787826,1,2024-11-04 08:08:23
TX002009,AC00481,-0.166851542037314,2023-11-20 16:05:05,Debit,New York,D000617,49.10.93.200,M083,Branch,1.7596885597293177,Retired,1.7763410265340824,-0.20336697570787826,2,2024-11-04 08:11:08
TX002010,AC00341,-0.9648387355146122,2023-02-23 16:21:38,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,0.6380479939666386,Doctor,-1.230164621444609,-0.20336697570787826,0,2024-11-04 08:08:36
TX002011,AC00065,-0.34406362071630736,2023-04-24 17:46:41,Credit,Austin,D000145,83.80.89.29,M005,Branch,-1.04441285467738,Student,-1.1313592715110368,-0.20336697570787826,1,2024-11-04 08:10:09
TX002012,AC00248,0.9882755710124502,2023-09-04 16:13:40,Debit,Raleigh,D000580,175.166.115.182,M091,Branch,-1.212658939541782,Student,-0.9196335216533825,-0.20336697570787826,1,2024-11-04 08:09:16
TX002013,AC00177,0.46949623457313133,2023-12-05 18:33:02,Credit,Virginia Beach,D000107,13.149.61.4,M024,Online,-0.9883308263892461,Student,0.054304927691827334,-0.20336697570787826,1,2024-11-04 08:10:09
TX002014,AC00139,0.7308625651640889,2023-06-07 16:35:27,Credit,Nashville,D000167,156.96.135.18,M040,Online,-0.9883308263892461,Student,2.453863426078576,-0.20336697570787826,2,2024-11-04 08:07:57
TX002015,AC00252,0.11648152342772253,2023-08-28 16:40:01,Debit,Denver,D000302,60.153.124.80,M047,ATM,1.6475245031530499,Retired,-1.526580671245325,-0.20336697570787826,0,2024-11-04 08:09:26
TX002016,AC00286,-0.3388039799718096,2023-10-10 17:24:33,Debit,Portland,D000631,16.250.113.156,M070,Online,0.6380479939666386,Engineer,2.086872126325309,-0.20336697570787826,0,2024-11-04 08:10:49
TX002017,AC00001,-0.29263602232566255,2023-11-14 16:56:34,Debit,Atlanta,D000492,45.241.13.208,M003,Online,0.8062940788310404,Engineer,0.8165176271793829,-0.20336697570787826,2,2024-11-04 08:10:42
TX002018,AC00453,-0.09466039456381527,2023-02-17 16:57:32,Debit,Philadelphia,D000203,57.166.147.242,M038,Online,-1.212658939541782,Student,0.2660306775494817,-0.20336697570787826,1,2024-11-04 08:08:05
TX002019,AC00291,0.028442700246946163,2023-06-27 18:26:08,Debit,Colorado Springs,D000484,21.122.39.207,M015,ATM,-1.04441285467738,Engineer,-0.002155272270213815,-0.20336697570787826,0,2024-11-04 08:07:43
TX002020,AC00113,1.185735547720915,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,-0.3714285152197726,Doctor,-0.49618202193807387,-0.20336697570787826,0,2024-11-04 08:07:01
TX002021,AC00390,-0.6862152830037992,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,0.13330973937343302,Engineer,-1.526580671245325,-0.20336697570787826,0,2024-11-04 08:11:29
TX002022,AC00345,2.0313688985307223,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,-0.4835925717960405,Engineer,0.6894821772647903,-0.20336697570787826,2,2024-11-04 08:11:23
TX002023,AC00011,0.8242297825631473,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,-0.9883308263892461,Student,0.19545542759693021,-0.20336697570787826,1,2024-11-04 08:09:27
TX002024,AC00106,-0.1956592475529292,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,-1.100494882965514,Student,0.5906768273312183,-0.20336697570787826,1,2024-11-04 08:06:56
TX002025,AC00087,-0.5760034645275912,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,1.0867042202717103,Doctor,-0.3691465720234813,-0.20336697570787826,0,2024-11-04 08:09:50
TX002026,AC00441,1.7263784888236364,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,-1.3809050244061838,Student,-0.5102970719285842,-0.20336697570787826,1,2024-11-04 08:11:42
TX002027,AC00069,-0.9944714827156388,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,0.6941300222547726,Doctor,0.6330219773027491,-0.20336697570787826,0,2024-11-04 08:09:40
TX002028,AC00020,-0.9267149343012265,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,-1.3809050244061838,Student,0.6047918773217286,-0.20336697570787826,1,2024-11-04 08:08:28
TX002029,AC00172,0.4579456509773715,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,-1.212658939541782,Student,-0.29857132207092985,-0.20336697570787826,1,2024-11-04 08:09:29
TX002030,AC00237,2.018718259354414,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,0.13330973937343302,Engineer,-0.8631733216913414,-0.20336697570787826,0,2024-11-04 08:10:03
TX002031,AC00186,-0.33986965881546605,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,-0.8761667698129781,Engineer,-0.9337485716438928,-0.20336697570787826,0,2024-11-04 08:07:46
TX002032,AC00165,-0.879481297811423,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,-0.034936345490968856,Doctor,0.7177122772458109,-0.20336697570787826,1,2024-11-04 08:09:35
TX002033,AC00438,-0.45389729508670185,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,-0.8200847415248442,Engineer,0.7318273272363212,-0.20336697570787826,2,2024-11-04 08:07:04
TX002035,AC00472,0.9978666806053578,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,-0.9322487981011122,Student,2.3127129261734733,-0.20336697570787826,1,2024-11-04 08:07:39
TX002036,AC00446,-0.7744259898690362,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,1.311032333424246,Doctor,0.0966500776633582,-0.20336697570787826,0,2024-11-04 08:06:49
TX002037,AC00427,-0.46661668773679443,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,-0.4835925717960405,Engineer,0.37895107747356394,-0.20336697570787826,0,2024-11-04 08:09:02
TX002038,AC00230,0.9856629390086474,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,-0.09101837377910281,Doctor,-0.15742082216582698,-0.20336697570787826,0,2024-11-04 08:09:47
TX002039,AC00172,-0.8936101366740935,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,1.5353604465767818,Retired,0.12488017764437878,-0.20336697570787826,1,2024-11-04 08:12:23
TX002041,AC00467,1.1738755734931263,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,0.8623761071191745,Doctor,-1.089014121539506,-0.20336697570787826,0,2024-11-04 08:12:02
TX002042,AC00094,-0.8245816489946718,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,-0.9322487981011122,Student,-1.2160495714540986,-0.20336697570787826,0,2024-11-04 08:09:59
TX002043,AC00231,1.643599306387358,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,1.8718526163055855,Retired,-0.29857132207092985,-0.20336697570787826,2,2024-11-04 08:06:38
TX002045,AC00241,-0.376377753394921,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,1.2549503051361122,Retired,-1.3289699713781808,-0.20336697570787826,0,2024-11-04 08:06:23
TX002046,AC00263,1.2969442915669953,2023-12-29 16:45:06,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,0.6380479939666386,Retired,-1.2583947214256295,-0.20336697570787826,2,2024-11-04 08:11:11
TX002047,AC00012,-0.6987971687063234,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,1.2549503051361122,Retired,-0.9055184716628722,-0.20336697570787826,1,2024-11-04 08:12:17
TX002048,AC00009,0.43687271126248833,2023-02-20 16:16:39,Credit,Fresno,D000270,27.93.195.98,M057,Online,0.8062940788310404,Engineer,0.2095704775874405,-0.20336697570787826,2,2024-11-04 08:11:26
TX002049,AC00041,-0.8519111548239249,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,0.8623761071191745,Engineer,-0.7784830217482797,-0.20336697570787826,2,2024-11-04 08:06:46
TX002051,AC00475,-0.7817826115639547,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,-1.100494882965514,Student,-0.21388102212786814,-0.20336697570787826,1,2024-11-04 08:10:55
TX002052,AC00181,-0.12487754629200838,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,-0.9322487981011122,Student,-1.0466689715679751,-0.20336697570787826,1,2024-11-04 08:11:48
TX002053,AC00120,-0.3949068145797857,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,-0.9883308263892461,Student,-0.8067131217293002,-0.20336697570787826,1,2024-11-04 08:07:27
TX002054,AC00331,-0.8242722583626425,2023-07-31 16:21:15,Credit,Louisville,D000135,87.50.72.69,M011,Branch,-0.8761667698129781,Engineer,2.185677476258881,4.986136926319852,2,2024-11-04 08:06:58
TX002055,AC00500,-0.4855238930274727,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,0.3576378525259688,Doctor,-0.256226172099399,-0.20336697570787826,0,2024-11-04 08:10:27
TX002056,AC00292,-0.6099333038401354,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,-0.14710040206723676,Doctor,1.5928453766574486,-0.20336697570787826,2,2024-11-04 08:12:08
TX002057,AC00436,0.03617746604767817,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,0.8062940788310404,Engineer,-0.2703412220899093,-0.20336697570787826,0,2024-11-04 08:06:47
TX002058,AC00476,0.7174900145130455,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,0.8062940788310404,Engineer,-1.1172442215205265,-0.20336697570787826,2,2024-11-04 08:08:00
TX002059,AC00391,0.10414027488344335,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,-0.20318243035537073,Engineer,-0.17153587215633725,-0.20336697570787826,2,2024-11-04 08:11:57
TX002060,AC00267,1.7126621708036716,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,1.2549503051361122,Retired,-0.7925980717387899,-0.20336697570787826,1,2024-11-04 08:08:32
TX002061,AC00034,-0.7756291756602612,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,-0.8761667698129781,Doctor,-0.6796776718147076,-0.20336697570787826,1,2024-11-04 08:11:10
TX002062,AC00425,-0.0635838244133186,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,-1.100494882965514,Student,0.15311027762539936,-0.20336697570787826,1,2024-11-04 08:06:53
TX002063,AC00048,0.020982948341351237,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,-1.100494882965514,Student,-0.256226172099399,-0.20336697570787826,1,2024-11-04 08:10:19
TX002064,AC00110,0.18317239299847843,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,1.0867042202717103,Retired,-1.3995452213307322,-0.20336697570787826,0,2024-11-04 08:06:32
TX002065,AC00427,-0.7288768134869478,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,-0.7640027132367103,Doctor,-1.3713151213497117,-0.20336697570787826,1,2024-11-04 08:12:19
TX002066,AC00483,1.0533163572123831,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,-0.9322487981011122,Student,-0.5667572718906253,-0.20336697570787826,1,2024-11-04 08:06:32
TX002067,AC00310,-0.13543120451789603,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,-0.9883308263892461,Student,0.040189877701317045,-0.20336697570787826,1,2024-11-04 08:06:36
TX002068,AC00179,2.394455993585529,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,0.9184581354073084,Doctor,0.5342166273691771,-0.20336697570787826,0,2024-11-04 08:09:25
TX002069,AC00363,-0.9853616474392212,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,1.7036065314411837,Retired,-0.7925980717387899,-0.20336697570787826,0,2024-11-04 08:08:10
TX002070,AC00080,-0.8055713134933171,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,1.36711436171238,Retired,-0.28445627208041957,-0.20336697570787826,2,2024-11-04 08:10:22
TX002071,AC00158,0.5112983466339762,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,0.5819659656785047,Retired,0.3224908775115228,-0.20336697570787826,1,2024-11-04 08:09:33
TX002072,AC00033,-0.8063276017049443,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,-1.04441285467738,Engineer,0.2236855275779508,-0.20336697570787826,2,2024-11-04 08:07:31
TX002073,AC00492,-0.7459276749854503,2023-10-16 18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,0.18939176766156696,Engineer,-0.1433057721753167,-0.20336697570787826,2,2024-11-04 08:07:46
TX002074,AC00228,0.492150504185053,2023-02-27 16:07:46,Credit,Tucson,D000490,92.180.81.50,M074,Branch,0.7502120505429065,Doctor,-0.4679519219570533,6.715971560329095,0,2024-11-04 08:11:41
TX002075,AC00058,-0.4370526940095521,2023-12-28 16:46:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,1.0867042202717103,Doctor,-0.7220228217862384,-0.20336697570787826,0,2024-11-04 08:06:53
TX002076,AC00427,-0.8579958372538341,2023-01-09 17:22:18,Debit,Austin,D000443,81.67.222.238,M009,Branch,-1.268740967829916,Student,-0.7220228217862384,-0.20336697570787826,2,2024-11-04 08:10:53
TX002077,AC00236,0.0925896912876835,2023-01-11 17:04:19,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,0.8623761071191745,Doctor,-0.19976597213735783,-0.20336697570787826,0,2024-11-04 08:10:08
TX002080,AC00054,1.5154772079903438,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,-0.20318243035537073,Doctor,0.7459423772268314,-0.20336697570787826,0,2024-11-04 08:08:51
TX002081,AC00492,-0.4047385613309384,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,-0.6518386566604424,Engineer,-0.9196335216533825,-0.20336697570787826,0,2024-11-04 08:06:40
TX002084,AC00204,1.4519489982136649,2023-12-07 16:10:40,Debit,Tucson,D000280,19.20.13.234,M068,Branch,0.5258839373903706,Retired,-1.0748990715489957,-0.20336697570787826,2,2024-11-04 08:08:35
TX002085,AC00428,2.8136459232483113,2023-02-23 16:54:09,Debit,Tucson,D000204,135.73.131.111,M005,ATM,0.6380479939666386,Retired,-0.2279960721183784,-0.20336697570787826,1,2024-11-04 08:07:14
TX002086,AC00019,-0.02281301445923803,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,0.6941300222547726,Retired,0.2095704775874405,-0.20336697570787826,0,2024-11-04 08:10:03
TX002087,AC00029,3.0762154396304946,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,-1.212658939541782,Student,-0.6655626218241973,-0.20336697570787826,1,2024-11-04 08:08:01
TX002088,AC00449,-0.6870403246892106,2023-04-10 17:58:46,Debit,Mesa,D000005,193.190.29.63,M031,Online,-0.9322487981011122,Student,0.39306612746407427,-0.20336697570787826,1,2024-11-04 08:08:58
TX002089,AC00213,-0.6793399356253707,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,-1.4930690809824516,Student,-0.2279960721183784,-0.20336697570787826,2,2024-11-04 08:12:12
TX002090,AC00076,-0.8669681655826832,2023-07-04 18:55:57,Debit,Columbus,D000565,221.169.49.152,M002,Branch,0.6380479939666386,Engineer,2.030411926363268,-0.20336697570787826,2,2024-11-04 08:07:45
TX002091,AC00442,-0.13711566462561103,2023-11-27 17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,-0.31534648693163864,Doctor,1.4799249767333664,-0.20336697570787826,0,2024-11-04 08:10:11
TX002092,AC00228,2.6848706668503466,2023-05-05 16:42:25,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,0.46980190910223674,Engineer,1.2823142768662223,-0.20336697570787826,2,2024-11-04 08:07:41
TX002093,AC00081,-0.03639182553163418,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,-1.268740967829916,Student,1.9033764764486751,-0.20336697570787826,1,2024-11-04 08:08:19
TX002094,AC00072,0.6985484324854752,2023-05-22 18:27:37,Credit,San Antonio,D000428,197.187.216.106,M020,Online,-1.04441285467738,Engineer,0.36483602748305366,-0.20336697570787826,0,2024-11-04 08:08:07
TX002095,AC00261,-0.9350341046291247,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,-0.9883308263892461,Student,-1.2442796714351192,-0.20336697570787826,1,2024-11-04 08:07:09
TX002096,AC00082,0.4767153493204811,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,-1.3809050244061838,Student,0.7882875271983623,-0.20336697570787826,1,2024-11-04 08:09:11
TX002098,AC00251,2.503877147113218,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,0.46980190910223674,Retired,0.6330219773027491,-0.20336697570787826,2,2024-11-04 08:07:24
TX002100,AC00239,-0.6007203383530414,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,-0.7640027132367103,Doctor,-1.5548107712263455,-0.20336697570787826,0,2024-11-04 08:09:58
TX002101,AC00394,-0.5451331547984474,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,-1.212658939541782,Student,-1.2583947214256295,-0.20336697570787826,1,2024-11-04 08:08:00
TX002103,AC00054,-0.6024391751976486,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,0.13330973937343302,Doctor,0.0966500776633582,3.2563022923106084,0,2024-11-04 08:07:00
TX002105,AC00140,-1.0161288269576885,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,1.0306221919835763,Retired,-1.2442796714351192,-0.20336697570787826,2,2024-11-04 08:11:22
TX002106,AC00058,-0.9469972090675903,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,1.0867042202717103,Doctor,-0.256226172099399,-0.20336697570787826,0,2024-11-04 08:11:17
TX002107,AC00066,-0.588757233914576,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,0.6941300222547726,Retired,-1.145474321501547,-0.20336697570787826,2,2024-11-04 08:10:31
TX002108,AC00190,-0.8645617940002333,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,0.5819659656785047,Doctor,-0.7361378717767488,-0.20336697570787826,1,2024-11-04 08:06:23
TX002109,AC00452,-0.1866525424871879,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,0.6941300222547726,Doctor,-1.0184388715869546,-0.20336697570787826,0,2024-11-04 08:10:09
TX002110,AC00099,-0.2289015521276308,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,0.8623761071191745,Retired,-0.3409164720424607,-0.20336697570787826,2,2024-11-04 08:12:09
TX002112,AC00021,1.5972938417936424,2023-05-02 17:24:54,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,1.0867042202717103,Doctor,1.7481109265530619,-0.20336697570787826,1,2024-11-04 08:06:39
TX002113,AC00353,-0.9077733522736562,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,0.6941300222547726,Engineer,-1.1595893714920573,-0.20336697570787826,2,2024-11-04 08:09:59
TX002116,AC00430,-0.6757991317254801,2023-03-23 16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,0.07722771108529905,Engineer,1.1129336769800988,-0.20336697570787826,2,2024-11-04 08:11:54
TX002117,AC00043,0.03892760499904959,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,-0.9883308263892461,Engineer,-1.1031291715300162,-0.20336697570787826,0,2024-11-04 08:10:21
TX002118,AC00186,-0.13921264557603155,2023-12-18 16:30:46,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,0.8062940788310404,Retired,2.439748376088066,-0.20336697570787826,0,2024-11-04 08:09:57
TX002120,AC00069,-0.7428337686651575,2023-12-25 17:27:57,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,-1.212658939541782,Student,0.5059865273881565,-0.20336697570787826,1,2024-11-04 08:07:14
TX002121,AC00002,0.6149785851006774,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,-1.212658939541782,Student,0.9435530770939755,-0.20336697570787826,1,2024-11-04 08:10:10
TX002123,AC00210,0.12132864332951447,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,1.311032333424246,Doctor,-1.2019345214635884,-0.20336697570787826,0,2024-11-04 08:08:37
TX002124,AC00014,-0.9893493489187096,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,0.13330973937343302,Engineer,1.0847035769990783,-0.20336697570787826,0,2024-11-04 08:10:12
TX002125,AC00039,1.5103894509303069,2023-01-03 16:28:03,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,0.46980190910223674,Doctor,-0.6373325218431768,4.986136926319852,1,2024-11-04 08:07:37
TX002128,AC00413,-0.6845995763698686,2023-12-29 17:37:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,1.7036065314411837,Retired,-0.6655626218241973,-0.20336697570787826,2,2024-11-04 08:07:52
TX002130,AC00304,2.945033811650079,2023-08-02 17:52:47,Debit,Columbus,D000585,97.4.209.133,M006,ATM,0.3576378525259688,Doctor,-0.17153587215633725,-0.20336697570787826,2,2024-11-04 08:11:47
TX002131,AC00098,-0.2852106471569598,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,0.07722771108529905,Engineer,-0.08684557221327555,-0.20336697570787826,2,2024-11-04 08:08:16
TX002132,AC00372,-0.27338504966606286,2023-10-16 16:30:38,Credit,Memphis,D000095,110.64.1.201,M004,Branch,0.9745401636954424,Doctor,-0.256226172099399,-0.20336697570787826,0,2024-11-04 08:08:19
TX002133,AC00274,0.15051449295094327,2023-06-14 16:34:43,Debit,Austin,D000321,3.11.254.2,M053,ATM,-0.09101837377910281,Engineer,-0.4397218219760327,-0.20336697570787826,2,2024-11-04 08:11:00
TX002135,AC00064,-0.8513955037705427,2023-07-10 16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,-0.7079206849485763,Doctor,-0.9760937216154236,-0.20336697570787826,0,2024-11-04 08:09:10
TX002136,AC00241,0.48929723502300526,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,1.8718526163055855,Retired,-1.3713151213497117,-0.20336697570787826,2,2024-11-04 08:07:52
TX002138,AC00215,-1.017950794012972,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,1.1988682768479781,Doctor,0.7035972272553006,-0.20336697570787826,0,2024-11-04 08:10:47
TX002139,AC00037,-0.4284928865234088,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,-0.7640027132367103,Engineer,0.576561777340708,-0.20336697570787826,0,2024-11-04 08:07:11
TX002140,AC00325,0.4835563199620174,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,-1.268740967829916,Student,-0.6655626218241973,-0.20336697570787826,1,2024-11-04 08:11:13
TX002141,AC00394,0.7615266144718797,2023-11-23 17:42:11,Credit,Washington,D000046,51.250.46.149,M026,Online,1.479278418288648,Retired,-1.1313592715110368,-0.20336697570787826,2,2024-11-04 08:06:37
